sample_index,time_sec,predicted_ecg_rendered,marker_color_hex,marker_red_8bit,marker_green_8bit,marker_blue_8bit,jet_colormap_position_approx,jet_rgb_distance_8bit,svg_x,svg_y,svg_marker_path_id
3767,1.8835,-0.090195984,#000089,0,0,137,0.007843137,0,572.416483,205.103685,#C0_0_93f72b35f6
3768,1.884,-0.089455791,#000089,0,0,137,0.007843137,0,572.541319,204.976826,#C0_0_93f72b35f6
3769,1.8845,-0.088693338,#000089,0,0,137,0.007843137,0,572.666156,204.846152,#C0_0_93f72b35f6
3770,1.885,-0.087908643,#000089,0,0,137,0.007843137,0,572.790992,204.711666,#C0_0_93f72b35f6
3771,1.8855,-0.087104675,#000089,0,0,137,0.007843137,0,572.915828,204.573877,#C0_0_93f72b35f6
3772,1.886,-0.086286704,#000089,0,0,137,0.007843137,0,573.040665,204.433688,#C0_0_93f72b35f6
3773,1.8865,-0.085455133,#000089,0,0,137,0.007843137,0,573.165501,204.291168,#C0_0_93f72b35f6
3774,1.887,-0.084608204,#000089,0,0,137,0.007843137,0,573.290338,204.146016,#C0_0_93f72b35f6
3775,1.8875,-0.083754163,#000089,0,0,137,0.007843137,0,573.415174,203.999645,#C0_0_93f72b35f6
3776,1.888,-0.082894724,#000089,0,0,137,0.007843137,0,573.54001,203.852349,#C0_0_93f72b35f6
3777,1.8885,-0.082016877,#000089,0,0,137,0.007843137,0,573.664847,203.701898,#C0_0_93f72b35f6
3778,1.889,-0.081113841,#000089,0,0,137,0.007843137,0,573.789683,203.54713,#C0_0_93f72b35f6
3779,1.8895,-0.08018805,#000089,0,0,137,0.007843137,0,573.914519,203.388462,#C0_0_93f72b35f6
3780,1.89,-0.079241416,#000089,0,0,137,0.007843137,0,574.039356,203.226222,#C0_0_93f72b35f6
3781,1.8905,-0.078274741,#000089,0,0,137,0.007843137,0,574.164192,203.060547,#C0_0_93f72b35f6
3782,1.891,-0.077287608,#000089,0,0,137,0.007843137,0,574.289028,202.891366,#C0_0_93f72b35f6
3783,1.8915,-0.076283409,#000089,0,0,137,0.007843137,0,574.413865,202.71926,#C0_0_93f72b35f6
3784,1.892,-0.075267336,#000089,0,0,137,0.007843137,0,574.538701,202.545119,#C0_0_93f72b35f6
3785,1.8925,-0.074241916,#000089,0,0,137,0.007843137,0,574.663538,202.369376,#C0_0_93f72b35f6
3786,1.893,-0.073209336,#000089,0,0,137,0.007843137,0,574.788374,202.192406,#C0_0_93f72b35f6
3787,1.8935,-0.072169796,#000089,0,0,137,0.007843137,0,574.91321,202.014243,#C0_0_93f72b35f6
3788,1.894,-0.071125833,#000089,0,0,137,0.007843137,0,575.038047,201.835322,#C0_0_93f72b35f6
3789,1.8945,-0.070080434,#000089,0,0,137,0.007843137,0,575.162883,201.656155,#C0_0_93f72b35f6
3790,1.895,-0.069033297,#000089,0,0,137,0.007843137,0,575.287719,201.47669,#C0_0_93f72b35f6
3791,1.8955,-0.067984053,#000089,0,0,137,0.007843137,0,575.412556,201.296864,#C0_0_93f72b35f6
3792,1.896,-0.066928724,#000089,0,0,137,0.007843137,0,575.537392,201.115995,#C0_0_93f72b35f6
3793,1.8965,-0.065862991,#000089,0,0,137,0.007843137,0,575.662228,200.933343,#C0_0_93f72b35f6
3794,1.897,-0.0647871,#000089,0,0,137,0.007843137,0,575.787065,200.74895,#C0_0_93f72b35f6
3795,1.8975,-0.063703718,#000089,0,0,137,0.007843137,0,575.911901,200.563273,#C0_0_93f72b35f6
3796,1.898,-0.062616939,#000089,0,0,137,0.007843137,0,576.036738,200.377014,#C0_0_93f72b35f6
3797,1.8985,-0.061527616,#000089,0,0,137,0.007843137,0,576.161574,200.190319,#C0_0_93f72b35f6
3798,1.899,-0.060433812,#000089,0,0,137,0.007843137,0,576.28641,200.002856,#C0_0_93f72b35f6
3799,1.8995,-0.059339944,#000089,0,0,137,0.007843137,0,576.411247,199.815382,#C0_0_93f72b35f6
3800,1.9,-0.058247879,#000089,0,0,137,0.007843137,0,576.536083,199.628217,#C0_0_93f72b35f6
3801,1.9005,-0.057153236,#000089,0,0,137,0.007843137,0,576.660919,199.44061,#C0_0_93f72b35f6
3802,1.901,-0.056054385,#00008d,0,0,141,0.011764706,0,576.785756,199.252282,#C0_0_93f72b35f6
3803,1.9015,-0.054948596,#00008d,0,0,141,0.011764706,0,576.910592,199.062765,#C0_0_93f72b35f6
3804,1.902,-0.05383622,#00008d,0,0,141,0.011764706,0,577.035428,198.872119,#C0_0_93f72b35f6
3805,1.9025,-0.052719667,#00008d,0,0,141,0.011764706,0,577.160265,198.680757,#C0_0_93f72b35f6
3806,1.903,-0.051599122,#000089,0,0,137,0.007843137,0,577.285101,198.488711,#C0_0_93f72b35f6
3807,1.9035,-0.050479681,#000089,0,0,137,0.007843137,0,577.409938,198.296854,#C0_0_93f72b35f6
3808,1.904,-0.049365181,#000089,0,0,137,0.007843137,0,577.534774,198.105844,#C0_0_93f72b35f6
3809,1.9045,-0.048257741,#000089,0,0,137,0.007843137,0,577.65961,197.916044,#C0_0_93f72b35f6
3810,1.905,-0.047162537,#000089,0,0,137,0.007843137,0,577.784447,197.728341,#C0_0_93f72b35f6
3811,1.9055,-0.046080088,#000084,0,0,132,0.003921569,0,577.909283,197.542824,#C0_0_93f72b35f6
3812,1.906,-0.045008836,#000084,0,0,132,0.003921569,0,578.034119,197.359226,#C0_0_93f72b35f6
3813,1.9065,-0.043947677,#000084,0,0,132,0.003921569,0,578.158956,197.177358,#C0_0_93f72b35f6
3814,1.907,-0.042894851,#000089,0,0,137,0.007843137,0,578.283792,196.996918,#C0_0_93f72b35f6
3815,1.9075,-0.041852674,#000089,0,0,137,0.007843137,0,578.408628,196.818303,#C0_0_93f72b35f6
3816,1.908,-0.040824598,#00008d,0,0,141,0.011764706,0,578.533465,196.642105,#C0_0_93f72b35f6
3817,1.9085,-0.039812692,#000092,0,0,146,0.015686275,0,578.658301,196.468678,#C0_0_93f72b35f6
3818,1.909,-0.038820495,#00009b,0,0,155,0.023529412,0,578.783138,196.298629,#C0_0_93f72b35f6
3819,1.9095,-0.037851345,#0000a4,0,0,164,0.031372549,0,578.907974,196.13253,#C0_0_93f72b35f6
3820,1.91,-0.036905231,#0000a8,0,0,168,0.035294118,0,579.03281,195.970379,#C0_0_93f72b35f6
3821,1.9105,-0.035979766,#0000b2,0,0,178,0.043137255,0,579.157647,195.811767,#C0_0_93f72b35f6
3822,1.911,-0.035074075,#0000bb,0,0,187,0.050980392,0,579.282483,195.656544,#C0_0_93f72b35f6
3823,1.9115,-0.034191146,#0000c4,0,0,196,0.058823529,0,579.407319,195.505222,#C0_0_93f72b35f6
3824,1.912,-0.03333368,#0000cd,0,0,205,0.066666667,0,579.532156,195.358264,#C0_0_93f72b35f6
3825,1.9125,-0.032498181,#0000d6,0,0,214,0.074509804,0,579.656992,195.215071,#C0_0_93f72b35f6
3826,1.913,-0.031683641,#0000df,0,0,223,0.082352941,0,579.781828,195.07547,#C0_0_93f72b35f6
3827,1.9135,-0.030897213,#0000e3,0,0,227,0.08627451,0,579.906665,194.940687,#C0_0_93f72b35f6
3828,1.914,-0.030140531,#0000e8,0,0,232,0.090196078,0,580.031501,194.811002,#C0_0_93f72b35f6
3829,1.9145,-0.029409224,#0000e8,0,0,232,0.090196078,0,580.156338,194.685666,#C0_0_93f72b35f6
3830,1.915,-0.028701536,#0000e8,0,0,232,0.090196078,0,580.281174,194.564378,#C0_0_93f72b35f6
3831,1.9155,-0.028018355,#0000e3,0,0,227,0.08627451,0,580.40601,194.44729,#C0_0_93f72b35f6
3832,1.916,-0.027363355,#0000da,0,0,218,0.078431373,0,580.530847,194.335032,#C0_0_93f72b35f6
3833,1.9165,-0.02674117,#0000d1,0,0,209,0.070588235,0,580.655683,194.228398,#C0_0_93f72b35f6
3834,1.917,-0.026151374,#0000c8,0,0,200,0.062745098,0,580.780519,194.127315,#C0_0_93f72b35f6
3835,1.9175,-0.025589806,#0000bb,0,0,187,0.050980392,0,580.905356,194.03107,#C0_0_93f72b35f6
3836,1.918,-0.025055714,#0000ad,0,0,173,0.039215686,0,581.030192,193.939534,#C0_0_93f72b35f6
3837,1.9185,-0.024547477,#00009f,0,0,159,0.02745098,0,581.155028,193.852429,#C0_0_93f72b35f6
3838,1.919,-0.024060874,#000096,0,0,150,0.019607843,0,581.279865,193.769032,#C0_0_93f72b35f6
3839,1.9195,-0.023596234,#00008d,0,0,141,0.011764706,0,581.404701,193.689399,#C0_0_93f72b35f6
3840,1.92,-0.023149285,#000084,0,0,132,0.003921569,0,581.529538,193.612798,#C0_0_93f72b35f6
3841,1.9205,-0.022706414,#000080,0,0,128,0,0,581.654374,193.536896,#C0_0_93f72b35f6
3842,1.921,-0.022260456,#000080,0,0,128,0,0,581.77921,193.460465,#C0_0_93f72b35f6
3843,1.9215,-0.021812888,#000080,0,0,128,0,0,581.904047,193.383758,#C0_0_93f72b35f6
3844,1.922,-0.021366365,#000084,0,0,132,0.003921569,0,582.028883,193.30723,#C0_0_93f72b35f6
3845,1.9225,-0.02091735,#000084,0,0,132,0.003921569,0,582.153719,193.230275,#C0_0_93f72b35f6
3846,1.923,-0.020458072,#000089,0,0,137,0.007843137,0,582.278556,193.151561,#C0_0_93f72b35f6
3847,1.9235,-0.019990684,#000089,0,0,137,0.007843137,0,582.403392,193.071457,#C0_0_93f72b35f6
3848,1.924,-0.019522379,#00008d,0,0,141,0.011764706,0,582.528228,192.991196,#C0_0_93f72b35f6
3849,1.9245,-0.019057044,#00008d,0,0,141,0.011764706,0,582.653065,192.911444,#C0_0_93f72b35f6
3850,1.925,-0.018596471,#00008d,0,0,141,0.011764706,0,582.777901,192.832508,#C0_0_93f72b35f6
3851,1.9255,-0.018138389,#00008d,0,0,141,0.011764706,0,582.902738,192.753999,#C0_0_93f72b35f6
3852,1.926,-0.017682226,#00008d,0,0,141,0.011764706,0,583.027574,192.675819,#C0_0_93f72b35f6
3853,1.9265,-0.017228929,#00008d,0,0,141,0.011764706,0,583.15241,192.59813,#C0_0_93f72b35f6
3854,1.927,-0.016776133,#000089,0,0,137,0.007843137,0,583.277247,192.520527,#C0_0_93f72b35f6
3855,1.9275,-0.016327661,#000089,0,0,137,0.007843137,0,583.402083,192.443665,#C0_0_93f72b35f6
3856,1.928,-0.015891774,#000089,0,0,137,0.007843137,0,583.526919,192.36896,#C0_0_93f72b35f6
3857,1.9285,-0.015469949,#000089,0,0,137,0.007843137,0,583.651756,192.296665,#C0_0_93f72b35f6
3858,1.929,-0.015061194,#000089,0,0,137,0.007843137,0,583.776592,192.22661,#C0_0_93f72b35f6
3859,1.9295,-0.014664716,#000089,0,0,137,0.007843137,0,583.901428,192.158659,#C0_0_93f72b35f6
3860,1.93,-0.014278051,#000089,0,0,137,0.007843137,0,584.026265,192.09239,#C0_0_93f72b35f6
3861,1.9305,-0.013894888,#000089,0,0,137,0.007843137,0,584.151101,192.026721,#C0_0_93f72b35f6
3862,1.931,-0.013507045,#000089,0,0,137,0.007843137,0,584.275938,191.96025,#C0_0_93f72b35f6
3863,1.9315,-0.013115345,#000089,0,0,137,0.007843137,0,584.400774,191.893118,#C0_0_93f72b35f6
3864,1.932,-0.012726177,#000089,0,0,137,0.007843137,0,584.52561,191.82642,#C0_0_93f72b35f6
3865,1.9325,-0.012343988,#000089,0,0,137,0.007843137,0,584.650447,191.760918,#C0_0_93f72b35f6
3866,1.933,-0.011970376,#000089,0,0,137,0.007843137,0,584.775283,191.696886,#C0_0_93f72b35f6
3867,1.9335,-0.011604116,#000089,0,0,137,0.007843137,0,584.900119,191.634114,#C0_0_93f72b35f6
3868,1.934,-0.011245143,#000089,0,0,137,0.007843137,0,585.024956,191.572591,#C0_0_93f72b35f6
3869,1.9345,-0.010892373,#000089,0,0,137,0.007843137,0,585.149792,191.512131,#C0_0_93f72b35f6
3870,1.935,-0.010541843,#000089,0,0,137,0.007843137,0,585.274628,191.452055,#C0_0_93f72b35f6
3871,1.9355,-0.010193834,#000089,0,0,137,0.007843137,0,585.399465,191.392411,#C0_0_93f72b35f6
3872,1.936,-0.009853101,#000089,0,0,137,0.007843137,0,585.524301,191.334014,#C0_0_93f72b35f6
3873,1.9365,-0.009524446,#000089,0,0,137,0.007843137,0,585.649138,191.277687,#C0_0_93f72b35f6
3874,1.937,-0.009211153,#000089,0,0,137,0.007843137,0,585.773974,191.223993,#C0_0_93f72b35f6
3875,1.9375,-0.00891232,#000089,0,0,137,0.007843137,0,585.89881,191.172777,#C0_0_93f72b35f6
3876,1.938,-0.008626947,#000089,0,0,137,0.007843137,0,586.023647,191.123868,#C0_0_93f72b35f6
3877,1.9385,-0.008352427,#000089,0,0,137,0.007843137,0,586.148483,191.076819,#C0_0_93f72b35f6
3878,1.939,-0.008084576,#000089,0,0,137,0.007843137,0,586.273319,191.030913,#C0_0_93f72b35f6
3879,1.9395,-0.007827682,#000089,0,0,137,0.007843137,0,586.398156,190.986885,#C0_0_93f72b35f6
3880,1.94,-0.007587943,#000089,0,0,137,0.007843137,0,586.522992,190.945797,#C0_0_93f72b35f6
3881,1.9405,-0.007366099,#000089,0,0,137,0.007843137,0,586.647828,190.907776,#C0_0_93f72b35f6
3882,1.941,-0.007163429,#000089,0,0,137,0.007843137,0,586.772665,190.873041,#C0_0_93f72b35f6
3883,1.9415,-0.006983473,#000089,0,0,137,0.007843137,0,586.897501,190.842199,#C0_0_93f72b35f6
3884,1.942,-0.006827305,#000089,0,0,137,0.007843137,0,587.022338,190.815434,#C0_0_93f72b35f6
3885,1.9425,-0.006692539,#000089,0,0,137,0.007843137,0,587.147174,190.792337,#C0_0_93f72b35f6
3886,1.943,-0.006577798,#000089,0,0,137,0.007843137,0,587.27201,190.772672,#C0_0_93f72b35f6
3887,1.9435,-0.006482563,#000089,0,0,137,0.007843137,0,587.396847,190.75635,#C0_0_93f72b35f6
3888,1.944,-0.00640307,#000089,0,0,137,0.007843137,0,587.521683,190.742726,#C0_0_93f72b35f6
3889,1.9445,-0.006335801,#000089,0,0,137,0.007843137,0,587.646519,190.731197,#C0_0_93f72b35f6
3890,1.945,-0.006281655,#000089,0,0,137,0.007843137,0,587.771356,190.721917,#C0_0_93f72b35f6
3891,1.9455,-0.006243028,#000089,0,0,137,0.007843137,0,587.896192,190.715297,#C0_0_93f72b35f6
3892,1.946,-0.006222788,#000089,0,0,137,0.007843137,0,588.021028,190.711828,#C0_0_93f72b35f6
3893,1.9465,-0.006218954,#000089,0,0,137,0.007843137,0,588.145865,190.711171,#C0_0_93f72b35f6
3894,1.947,-0.006221813,#000089,0,0,137,0.007843137,0,588.270701,190.711661,#C0_0_93f72b35f6
3895,1.9475,-0.006227753,#000089,0,0,137,0.007843137,0,588.395538,190.712679,#C0_0_93f72b35f6
3896,1.948,-0.006239551,#000089,0,0,137,0.007843137,0,588.520374,190.714701,#C0_0_93f72b35f6
3897,1.9485,-0.006252545,#000089,0,0,137,0.007843137,0,588.64521,190.716928,#C0_0_93f72b35f6
3898,1.949,-0.006262966,#000089,0,0,137,0.007843137,0,588.770047,190.718714,#C0_0_93f72b35f6
3899,1.9495,-0.006273206,#000089,0,0,137,0.007843137,0,588.894883,190.720469,#C0_0_93f72b35f6
3900,1.95,-0.006285558,#000089,0,0,137,0.007843137,0,589.019719,190.722586,#C0_0_93f72b35f6
3901,1.9505,-0.006300682,#000089,0,0,137,0.007843137,0,589.144556,190.725178,#C0_0_93f72b35f6
3902,1.951,-0.006313087,#000089,0,0,137,0.007843137,0,589.269392,190.727304,#C0_0_93f72b35f6
3903,1.9515,-0.006318128,#000089,0,0,137,0.007843137,0,589.394228,190.728168,#C0_0_93f72b35f6
3904,1.952,-0.006321599,#000089,0,0,137,0.007843137,0,589.519065,190.728763,#C0_0_93f72b35f6
3905,1.9525,-0.006331314,#000089,0,0,137,0.007843137,0,589.643901,190.730428,#C0_0_93f72b35f6
3906,1.953,-0.006345283,#000089,0,0,137,0.007843137,0,589.768738,190.732822,#C0_0_93f72b35f6
3907,1.9535,-0.006356643,#000089,0,0,137,0.007843137,0,589.893574,190.734769,#C0_0_93f72b35f6
3908,1.954,-0.006367665,#000089,0,0,137,0.007843137,0,590.01841,190.736658,#C0_0_93f72b35f6
3909,1.9545,-0.00638021,#000089,0,0,137,0.007843137,0,590.143247,190.738808,#C0_0_93f72b35f6
3910,1.955,-0.00638692,#000089,0,0,137,0.007843137,0,590.268083,190.739958,#C0_0_93f72b35f6
3911,1.9555,-0.006382719,#000089,0,0,137,0.007843137,0,590.392919,190.739238,#C0_0_93f72b35f6
3912,1.956,-0.006359806,#000089,0,0,137,0.007843137,0,590.517756,190.735311,#C0_0_93f72b35f6
3913,1.9565,-0.006308039,#000089,0,0,137,0.007843137,0,590.642592,190.726439,#C0_0_93f72b35f6
3914,1.957,-0.006226732,#000089,0,0,137,0.007843137,0,590.767428,190.712504,#C0_0_93f72b35f6
3915,1.9575,-0.006115305,#000089,0,0,137,0.007843137,0,590.892265,190.693407,#C0_0_93f72b35f6
3916,1.958,-0.005973637,#000089,0,0,137,0.007843137,0,591.017101,190.669127,#C0_0_93f72b35f6
3917,1.9585,-0.005808396,#000089,0,0,137,0.007843137,0,591.141938,190.640807,#C0_0_93f72b35f6
3918,1.959,-0.005619986,#000089,0,0,137,0.007843137,0,591.266774,190.608516,#C0_0_93f72b35f6
3919,1.9595,-0.005403918,#000089,0,0,137,0.007843137,0,591.39161,190.571485,#C0_0_93f72b35f6
3920,1.96,-0.005162195,#000089,0,0,137,0.007843137,0,591.516447,190.530057,#C0_0_93f72b35f6
3921,1.9605,-0.004901632,#000089,0,0,137,0.007843137,0,591.641283,190.4854,#C0_0_93f72b35f6
3922,1.961,-0.004628909,#000089,0,0,137,0.007843137,0,591.766119,190.438659,#C0_0_93f72b35f6
3923,1.9615,-0.004347679,#000089,0,0,137,0.007843137,0,591.890956,190.39046,#C0_0_93f72b35f6
3924,1.962,-0.004060089,#000089,0,0,137,0.007843137,0,592.015792,190.341171,#C0_0_93f72b35f6
3925,1.9625,-0.003761302,#000089,0,0,137,0.007843137,0,592.140628,190.289963,#C0_0_93f72b35f6
3926,1.963,-0.00344106,#000089,0,0,137,0.007843137,0,592.265465,190.235078,#C0_0_93f72b35f6
3927,1.9635,-0.003096027,#000089,0,0,137,0.007843137,0,592.390301,190.175944,#C0_0_93f72b35f6
3928,1.964,-0.002723804,#000089,0,0,137,0.007843137,0,592.515138,190.11215,#C0_0_93f72b35f6
3929,1.9645,-0.002319646,#000089,0,0,137,0.007843137,0,592.639974,190.042883,#C0_0_93f72b35f6
3930,1.965,-0.001882762,#000089,0,0,137,0.007843137,0,592.76481,189.968007,#C0_0_93f72b35f6
3931,1.9655,-0.001413366,#000089,0,0,137,0.007843137,0,592.889647,189.887559,#C0_0_93f72b35f6
3932,1.966,-0.000914464,#000089,0,0,137,0.007843137,0,593.014483,189.802054,#C0_0_93f72b35f6
3933,1.9665,-0.000390934,#000089,0,0,137,0.007843137,0,593.139319,189.712328,#C0_0_93f72b35f6
3934,1.967,0.000155674,#000089,0,0,137,0.007843137,0,593.264156,189.618647,#C0_0_93f72b35f6
3935,1.9675,0.000722743,#000089,0,0,137,0.007843137,0,593.388992,189.521459,#C0_0_93f72b35f6
3936,1.968,0.001317581,#000089,0,0,137,0.007843137,0,593.513828,189.419512,#C0_0_93f72b35f6
3937,1.9685,0.001959616,#000089,0,0,137,0.007843137,0,593.638665,189.309476,#C0_0_93f72b35f6
3938,1.969,0.002656124,#000089,0,0,137,0.007843137,0,593.763501,189.190104,#C0_0_93f72b35f6
3939,1.9695,0.00340217,#000089,0,0,137,0.007843137,0,593.888338,189.062242,#C0_0_93f72b35f6
3940,1.97,0.004190786,#000089,0,0,137,0.007843137,0,594.013174,188.927084,#C0_0_93f72b35f6
3941,1.9705,0.005012572,#000089,0,0,137,0.007843137,0,594.13801,188.786241,#C0_0_93f72b35f6
3942,1.971,0.005862483,#000089,0,0,137,0.007843137,0,594.262847,188.640578,#C0_0_93f72b35f6
3943,1.9715,0.006739134,#000089,0,0,137,0.007843137,0,594.387683,188.490332,#C0_0_93f72b35f6
3944,1.972,0.007641668,#000089,0,0,137,0.007843137,0,594.512519,188.33565,#C0_0_93f72b35f6
3945,1.9725,0.008567955,#000089,0,0,137,0.007843137,0,594.637356,188.176897,#C0_0_93f72b35f6
3946,1.973,0.009512704,#000089,0,0,137,0.007843137,0,594.762192,188.01498,#C0_0_93f72b35f6
3947,1.9735,0.010469677,#000089,0,0,137,0.007843137,0,594.887028,187.850968,#C0_0_93f72b35f6
3948,1.974,0.011431043,#000089,0,0,137,0.007843137,0,595.011865,187.686203,#C0_0_93f72b35f6
3949,1.9745,0.012391995,#000089,0,0,137,0.007843137,0,595.136701,187.521509,#C0_0_93f72b35f6
3950,1.975,0.01335077,#000089,0,0,137,0.007843137,0,595.261538,187.357188,#C0_0_93f72b35f6
3951,1.9755,0.014301581,#000089,0,0,137,0.007843137,0,595.386374,187.194232,#C0_0_93f72b35f6
3952,1.976,0.01523714,#000089,0,0,137,0.007843137,0,595.51121,187.03389,#C0_0_93f72b35f6
3953,1.9765,0.016155883,#000089,0,0,137,0.007843137,0,595.636047,186.87643,#C0_0_93f72b35f6
3954,1.977,0.017056404,#000089,0,0,137,0.007843137,0,595.760883,186.722093,#C0_0_93f72b35f6
3955,1.9775,0.017932799,#000089,0,0,137,0.007843137,0,595.885719,186.571891,#C0_0_93f72b35f6
3956,1.978,0.018780072,#000089,0,0,137,0.007843137,0,596.010556,186.42668,#C0_0_93f72b35f6
3957,1.9785,0.019599238,#000089,0,0,137,0.007843137,0,596.135392,186.286286,#C0_0_93f72b35f6
3958,1.979,0.020396052,#000089,0,0,137,0.007843137,0,596.260228,186.149723,#C0_0_93f72b35f6
3959,1.9795,0.021168932,#000089,0,0,137,0.007843137,0,596.385065,186.017262,#C0_0_93f72b35f6
3960,1.98,0.021907702,#000089,0,0,137,0.007843137,0,596.509901,185.890647,#C0_0_93f72b35f6
3961,1.9805,0.022605739,#000089,0,0,137,0.007843137,0,596.634738,185.771013,#C0_0_93f72b35f6
3962,1.981,0.023261929,#000089,0,0,137,0.007843137,0,596.759574,185.658551,#C0_0_93f72b35f6
3963,1.9815,0.023876914,#000089,0,0,137,0.007843137,0,596.88441,185.553151,#C0_0_93f72b35f6
3964,1.982,0.024453051,#000089,0,0,137,0.007843137,0,597.009247,185.454409,#C0_0_93f72b35f6
3965,1.9825,0.024991863,#000089,0,0,137,0.007843137,0,597.134083,185.362064,#C0_0_93f72b35f6
3966,1.983,0.025492649,#000089,0,0,137,0.007843137,0,597.258919,185.276236,#C0_0_93f72b35f6
3967,1.9835,0.025953917,#000089,0,0,137,0.007843137,0,597.383756,185.197181,#C0_0_93f72b35f6
3968,1.984,0.026378788,#000089,0,0,137,0.007843137,0,597.508592,185.124364,#C0_0_93f72b35f6
3969,1.9845,0.026774204,#000089,0,0,137,0.007843137,0,597.633428,185.056595,#C0_0_93f72b35f6
3970,1.985,0.027142618,#000089,0,0,137,0.007843137,0,597.758265,184.993454,#C0_0_93f72b35f6
3971,1.9855,0.027483893,#000089,0,0,137,0.007843137,0,597.883101,184.934964,#C0_0_93f72b35f6
3972,1.986,0.027798294,#000089,0,0,137,0.007843137,0,598.007938,184.88108,#C0_0_93f72b35f6
3973,1.9865,0.028086993,#000089,0,0,137,0.007843137,0,598.132774,184.831601,#C0_0_93f72b35f6
3974,1.987,0.028353659,#000089,0,0,137,0.007843137,0,598.25761,184.785898,#C0_0_93f72b35f6
3975,1.9875,0.028604666,#000089,0,0,137,0.007843137,0,598.382447,184.742879,#C0_0_93f72b35f6
3976,1.988,0.028844346,#000089,0,0,137,0.007843137,0,598.507283,184.701801,#C0_0_93f72b35f6
3977,1.9885,0.02907171,#000089,0,0,137,0.007843137,0,598.632119,184.662834,#C0_0_93f72b35f6
3978,1.989,0.029285875,#000089,0,0,137,0.007843137,0,598.756956,184.626129,#C0_0_93f72b35f6
3979,1.9895,0.02948494,#000089,0,0,137,0.007843137,0,598.881792,184.592012,#C0_0_93f72b35f6
3980,1.99,0.029665229,#000089,0,0,137,0.007843137,0,599.006628,184.561113,#C0_0_93f72b35f6
3981,1.9905,0.029824249,#000089,0,0,137,0.007843137,0,599.131465,184.533859,#C0_0_93f72b35f6
3982,1.991,0.029964768,#000089,0,0,137,0.007843137,0,599.256301,184.509776,#C0_0_93f72b35f6
3983,1.9915,0.030092841,#000089,0,0,137,0.007843137,0,599.381138,184.487826,#C0_0_93f72b35f6
3984,1.992,0.030210721,#000089,0,0,137,0.007843137,0,599.505974,184.467623,#C0_0_93f72b35f6
3985,1.9925,0.030319843,#000089,0,0,137,0.007843137,0,599.63081,184.448921,#C0_0_93f72b35f6
3986,1.993,0.030421094,#000089,0,0,137,0.007843137,0,599.755647,184.431568,#C0_0_93f72b35f6
3987,1.9935,0.030515641,#000089,0,0,137,0.007843137,0,599.880483,184.415364,#C0_0_93f72b35f6
3988,1.994,0.030602608,#000089,0,0,137,0.007843137,0,600.005319,184.400459,#C0_0_93f72b35f6
3989,1.9945,0.030675251,#000089,0,0,137,0.007843137,0,600.130156,184.388009,#C0_0_93f72b35f6
3990,1.995,0.030726311,#000089,0,0,137,0.007843137,0,600.254992,184.379258,#C0_0_93f72b35f6
3991,1.9955,0.030749131,#000089,0,0,137,0.007843137,0,600.379828,184.375347,#C0_0_93f72b35f6
3992,1.996,0.030746528,#000089,0,0,137,0.007843137,0,600.504665,184.375793,#C0_0_93f72b35f6
3993,1.9965,0.030733429,#000089,0,0,137,0.007843137,0,600.629501,184.378038,#C0_0_93f72b35f6
3994,1.997,0.03071547,#000089,0,0,137,0.007843137,0,600.754338,184.381116,#C0_0_93f72b35f6
3995,1.9975,0.030685596,#000089,0,0,137,0.007843137,0,600.879174,184.386236,#C0_0_93f72b35f6
3996,1.998,0.030638381,#000089,0,0,137,0.007843137,0,601.00401,184.394328,#C0_0_93f72b35f6
3997,1.9985,0.030572594,#000089,0,0,137,0.007843137,0,601.128847,184.405603,#C0_0_93f72b35f6
3998,1.999,0.030488608,#000089,0,0,137,0.007843137,0,601.253683,184.419997,#C0_0_93f72b35f6
3999,1.9995,0.030387001,#000089,0,0,137,0.007843137,0,601.378519,184.437411,#C0_0_93f72b35f6
4000,2,0.030264273,#000089,0,0,137,0.007843137,0,601.503356,184.458445,#C0_0_93f72b35f6
4001,2.0005,0.030113887,#000089,0,0,137,0.007843137,0,601.628192,184.484219,#C0_0_93f72b35f6
4002,2.001,0.029936417,#000089,0,0,137,0.007843137,0,601.753028,184.514635,#C0_0_93f72b35f6
4003,2.0015,0.029735403,#000089,0,0,137,0.007843137,0,601.877865,184.549086,#C0_0_93f72b35f6
4004,2.002,0.029512439,#00008d,0,0,141,0.011764706,0,602.002701,184.587299,#C0_0_93f72b35f6
4005,2.0025,0.02927193,#00008d,0,0,141,0.011764706,0,602.127538,184.628519,#C0_0_93f72b35f6
4006,2.003,0.029012551,#00008d,0,0,141,0.011764706,0,602.252374,184.672973,#C0_0_93f72b35f6
